action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,inactive,5860056,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=S(=O)(Nc1ccc(-c2nc3cccnc3s2)cc1)c1ccccc1F,,,CHEMBL1201862,,,,CHEMBL1364045,,CHEMBL1364045,,0,http://www.openphacts.org/units/Nanomolar,1263312,>,7,1,>,,IC50,nM,,50000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,50.0
,Active,5860057,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3.Cl,,,CHEMBL1201862,,,"{'bei': '18.97', 'le': '0.35', 'lle': '2.22', 'sei': '11.61'}",CHEMBL1380684,,CHEMBL416288,5.07,0,http://www.openphacts.org/units/Nanomolar,1263318,=,7,1,=,,IC50,nM,,8480.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,8.48
,Active,5860058,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCS(=O)(=O)Nc1ccc(-c2nc3cccnc3s2)cc1,,,CHEMBL1201862,,,"{'bei': '15.32', 'le': '0.32', 'lle': '1.77', 'sei': '6.80'}",CHEMBL1453190,,CHEMBL1453190,4.89,0,http://www.openphacts.org/units/Nanomolar,1263313,=,7,1,=,,IC50,nM,,12809.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,12.809
,Active,5860059,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=S(=O)(Nc1ccc(-c2nc3cccnc3s2)cc1)c1cccs1,,,CHEMBL1201862,,,"{'bei': '14.56', 'le': '0.31', 'lle': '1.22', 'sei': '7.56'}",CHEMBL1353698,,CHEMBL1353698,5.44,0,http://www.openphacts.org/units/Nanomolar,1263314,=,7,1,=,,IC50,nM,,3636.5,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,3.6365
,inactive,5860060,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C(c1cccnc1)N(c1cc2sc(=O)oc2c2ccccc12)S(=O)(=O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1419943,,CHEMBL1419943,,0,http://www.openphacts.org/units/Nanomolar,1263265,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5860061,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(C=NNC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc(Cl)cc1,,,CHEMBL1201862,,,"{'bei': '11.28', 'le': '0.21', 'lle': '0.08', 'sei': '7.96'}",CHEMBL1483506,,CHEMBL1483506,5.45,0,http://www.openphacts.org/units/Nanomolar,1263297,=,7,1,=,,IC50,nM,,3575.7,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,3.5757
,inactive,5860062,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=S(=O)(Nc1ccc(-c2nc3cccnc3s2)cc1)c1cc(F)ccc1F,,,CHEMBL1201862,,,,CHEMBL1330155,,CHEMBL1330155,,0,http://www.openphacts.org/units/Nanomolar,1263309,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5860063,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cccnc4s3)cc2)s1,,,CHEMBL1201862,,,,CHEMBL1450979,,CHEMBL1450979,,0,http://www.openphacts.org/units/Nanomolar,1263310,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5860064,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=S(=O)(Nc1ccc(-c2nc3cccnc3s2)cc1)c1ccc(Cl)s1,,,CHEMBL1201862,,,"{'bei': '14.04', 'le': '0.31', 'lle': '0.86', 'sei': '7.96'}",CHEMBL1323994,,CHEMBL1323994,5.73,0,http://www.openphacts.org/units/Nanomolar,1263311,=,7,1,=,,IC50,nM,,1865.2,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,1.8652
,Active,5860065,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1nc2ccc(S(=O)(=O)Nc3ccc(-c4nc5cccnc5s4)cc3)cc2s1,,,CHEMBL1201862,,,"{'bei': '14.02', 'le': '0.29', 'lle': '1.07', 'sei': '7.24'}",CHEMBL1372231,,CHEMBL1372231,6.15,0,http://www.openphacts.org/units/Nanomolar,1263315,=,7,1,=,,IC50,nM,,713.43,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,0.71343
,Active,5860066,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.O,,,CHEMBL1201862,,,"{'bei': '18.23', 'le': '0.33', 'lle': '2.02', 'sei': '11.15'}",CHEMBL1256708,APOMORPHINE HYDROCHLORIDE HEMIHYDRATE,CHEMBL53,4.87,0,http://www.openphacts.org/units/Nanomolar,1263319,=,7,1,=,,IC50,nM,,13417.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,13.417
,Active,5860067,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C1C=CC(=O)N1N(c1ccccc1)c1ccccc1,,,CHEMBL1201862,,,"{'bei': '18.86', 'le': '0.34', 'lle': '2.33', 'sei': '12.27'}",CHEMBL1490677,,CHEMBL1490677,4.99,0,http://www.openphacts.org/units/Nanomolar,1263308,=,7,1,=,,IC50,nM,,10337.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,10.337
